date,timestamp,metal,exchange,currency,price,prev_close_price,ch,chp
2020-07-12T09:30:00.000Z,1594546200000.0,XAU,LBMA,EUR,1601.4101,1601.4101,0.0,0.0
2020-07-13T09:30:00.000Z,1594632600000.0,XAU,LBMA,EUR,1595.9485,1593.9183,2.0302,0.1272
2020-07-14T09:30:00.000Z,1594719000000.0,XAU,LBMA,EUR,1580.8352,1589.4945,-8.6593,-0.5478
2020-07-15T09:30:00.000Z,1594805400000.0,XAU,LBMA,EUR,1581.0031,1571.3037,9.6994,0.6135
2020-07-16T09:30:00.000Z,1594891800000.0,XAU,LBMA,EUR,1581.0408,1585.1586,-4.1178,-0.2604
2020-07-17T09:30:00.000Z,1594978200000.0,XAU,LBMA,EUR,1577.6164,1579.104,-1.4876,-0.0943
2020-07-18T09:30:00.000Z,1595064600000.0,XAU,LBMA,EUR,1577.6164,1577.6164,0.0,0.0
2020-07-19T09:30:00.000Z,1595151000000.0,XAU,LBMA,EUR,1577.6164,1577.6164,0.0,0.0
2020-07-20T09:30:00.000Z,1595237400000.0,XAU,LBMA,EUR,1581.3242,1574.8602,6.4639999999999995,0.4088
2020-07-21T09:30:00.000Z,1595323800000.0,XAU,LBMA,EUR,1593.2885,1582.0152,11.2733,0.7075
2020-07-22T09:30:00.000Z,1595410200000.0,XAU,LBMA,EUR,1598.7217,1574.7107,24.0111,1.5019
2020-07-23T09:30:00.000Z,1595496600000.0,XAU,LBMA,EUR,1627.0637,1599.9654,27.0983,1.6655
2020-07-24T09:30:00.000Z,1595583000000.0,XAU,LBMA,EUR,1631.5041,1621.5972,9.907,0.6072
2020-07-25T09:30:00.000Z,1595669400000.0,XAU,LBMA,EUR,1631.5041,1631.5041,0.0,0.0
2020-07-26T09:30:00.000Z,1595755800000.0,XAU,LBMA,EUR,1631.5041,1631.5041,0.0,0.0
2020-07-27T09:30:00.000Z,1595842200000.0,XAU,LBMA,EUR,1650.1276,1610.4167,39.7109,2.4065
2020-07-28T09:30:00.000Z,1595928600000.0,XAU,LBMA,EUR,1648.5875,1656.1833,-7.5958,-0.4607
2020-07-29T09:30:00.000Z,1596015000000.0,XAU,LBMA,EUR,1666.8229999999999,1647.4627,19.3603,1.1615
2020-07-30T09:30:00.000Z,1596101400000.0,XAU,LBMA,EUR,1662.4372,1664.2681,-1.8309,-0.1101
2020-07-31T09:30:00.000Z,1596187800000.0,XAU,LBMA,EUR,1647.7043,1647.7043,0.0,0.0
2020-08-01T09:30:00.000Z,1596274200000.0,XAU,LBMA,EUR,1647.7043,1647.7043,0.0,0.0
2020-08-02T09:30:00.000Z,1596360600000.0,XAU,LBMA,EUR,1647.7043,1647.7043,0.0,0.0
2020-08-03T09:30:00.000Z,1596447000000.0,XAU,LBMA,EUR,1682.5431,1664.8473,17.6957,1.0517
2020-08-04T09:30:00.000Z,1596533400000.0,XAU,LBMA,EUR,1676.3706,1676.9656,-0.595,-0.0355
2020-08-05T09:30:00.000Z,1596619800000.0,XAU,LBMA,EUR,1716.2561,1663.7844,52.4717,3.0573
2020-08-06T09:30:00.000Z,1596706200000.0,XAU,LBMA,EUR,1730.2626,1717.8502,12.4124,0.7174
2020-08-07T09:30:00.000Z,1596792600000.0,XAU,LBMA,EUR,1744.5206,1734.0696,10.450999999999999,0.5991
2020-08-08T09:30:00.000Z,1596879000000.0,XAU,LBMA,EUR,1744.5206,1744.5206,0.0,0.0
2020-08-09T09:30:00.000Z,1596965400000.0,XAU,LBMA,EUR,1744.5206,1744.5206,0.0,0.0
2020-08-10T09:30:00.000Z,1597051800000.0,XAU,LBMA,EUR,1726.0053,1752.5291,-26.5238,-1.5367
2020-08-11T09:30:00.000Z,1597138200000.0,XAU,LBMA,EUR,1723.0756,1723.0756,0.0,0.0
2020-08-12T09:30:00.000Z,1597224600000.0,XAU,LBMA,EUR,1724.8322,1724.8322,0.0,0.0
2020-08-13T09:30:00.000Z,1597311000000.0,XAU,LBMA,EUR,1715.7948,1715.7948,0.0,0.0
2020-08-14T09:30:00.000Z,1597397400000.0,XAU,LBMA,EUR,1649.2847,1718.6997,-69.4151,-4.2088
2020-08-15T09:30:00.000Z,1597483800000.0,XAU,LBMA,EUR,1649.2847,1649.2847,0.0,0.0
2020-08-16T09:30:00.000Z,1597570200000.0,XAU,LBMA,EUR,1649.2847,1649.2847,0.0,0.0
2020-08-17T09:30:00.000Z,1597656600000.0,XAU,LBMA,EUR,1645.0266,1643.7189,1.3077,0.0795
2020-08-18T09:30:00.000Z,1597743000000.0,XAU,LBMA,EUR,1684.1508,1637.7037,46.4472,2.7579
2020-08-19T09:30:00.000Z,1597829400000.0,XAU,LBMA,EUR,1670.2841,1680.3402,-10.0561,-0.6021
